X,Y,highway,name,bus,public_transport,ref,network,check_date,description,gtfs_agency_id,gtfs_agency_name,gtfs_agency_url,gtfs_description,gtfs_id,gtfs_location_type,gtfs_stop_code,license,wheelchair,shelter,gtfs_parent_station,bench,tactile_paving,route_ref
-105.231993,40.0129681,bus_stop,Eisenhower Dr & Merritt Dr,yes,platform,13512,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,13512,0,13512,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.084676,39.9912961,bus_stop,E Spaulding St & Dove Cove,yes,platform,22058,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22058,0,22058,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.084849,39.9913901,bus_stop,E Spaulding St & Dove St,yes,platform,17909,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,17909,0,17909,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.089906,39.9914031,bus_stop,E Spaulding St & S Public Rd,yes,platform,17910,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,17910,0,17910,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090031,39.9913061,bus_stop,E Spaulding St & S Public Rd,yes,platform,20012,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20012,0,20012,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.274767,40.0054061,bus_stop,Euclid Ave & 14th St,yes,platform,33137,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33137,0,33137,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.27018,40.0058971,bus_stop,Euclid Ave & 18th St,yes,platform,33814,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33814,0,33814,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.083579,39.9683111,bus_stop,Exempla Cir & Entrance 3,yes,platform,25890,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,25890,0,25890,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.083828,39.9682291,bus_stop,Exempla Cir & Entrance 3,yes,platform,25897,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,25897,0,25897,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.083778,39.9719471,bus_stop,Exempla Cir & Public Rd,yes,platform,25892,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,25892,0,25892,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.084318,39.9720171,bus_stop,Exempla Cir & Public Rd,yes,platform,25896,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,25896,0,25896,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.224905,40.0237811,bus_stop,Flatiron Pkwy & 55th St,yes,platform,20383,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20383,0,20383,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.221727,40.0232611,bus_stop,Flatiron Pkwy & Central Ave W,yes,platform,25301,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,25301,0,25301,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.221051,40.0227881,bus_stop,Flatiron Pkwy & Central Ave W,yes,platform,25302,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,25302,0,25302,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.263218,40.0139331,bus_stop,Folsom St & Arapahoe Ave,yes,platform,33077,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,33077,0,33077,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.262982,40.0142241,bus_stop,Folsom St & Arapahoe Ave,yes,platform,33141,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33141,0,33141,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.262939,40.0163401,bus_stop,Folsom St & Canyon Blvd,yes,platform,33142,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33142,0,33142,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.264048,40.0088491,bus_stop,Folsom St & Colorado Ave (Fs),yes,platform,33139,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33139,0,33139,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.263201,40.0164971,bus_stop,Folsom St & Goss St,yes,platform,33076,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,33076,0,33076,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.263374,40.0116371,bus_stop,Folsom St & Taft Dr,yes,platform,33078,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,33078,0,33078,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.263298,40.0112791,bus_stop,Folsom St & Taft Dr,yes,platform,33140,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33140,0,33140,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.240765,40.0138718,bus_stop,Foothills Pkwy & Arapahoe Ave,yes,platform,25458,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,25458,0,25458,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,yes,,
-105.282297,40.0628401,bus_stop,Front Range Ave & Broadway,yes,platform,24253,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,24253,0,24253,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.282576,40.0628381,bus_stop,Front Range Ave & Broadway,yes,platform,33233,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33233,0,33233,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.137948,39.9862391,bus_stop,Garfield Ave & South Boulder Rd,yes,platform,25846,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,25846,0,25846,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.252212,39.9828781,bus_stop,Gillaspie Ave & Armer Ave,yes,platform,24257,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,24257,0,24257,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.251121,39.9814351,bus_stop,Gillaspie Ave & Britting Ave,yes,platform,24256,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,24256,0,24256,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.249098,39.9752961,bus_stop,Gillaspie Dr & Berea Dr,yes,platform,14085,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,14085,0,14085,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.24943,39.9788461,bus_stop,Gillaspie Dr & Darley Ave,yes,platform,19390,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,19390,0,19390,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.247377,39.9704521,bus_stop,Gillaspie Dr & Greenbriar Blvd,yes,platform,14087,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14087,0,14087,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.248004,39.9770451,bus_stop,Gillaspie Dr & Grinnell Ave,yes,platform,21032,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,21032,0,21032,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.251508,39.9729731,bus_stop,Gillaspie Dr & Heidelberg Dr,yes,platform,14089,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,14089,0,14089,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.252154,39.9715311,bus_stop,Gillaspie Dr & Julliard St,yes,platform,14090,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,14090,0,14090,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.250021,39.9704011,bus_stop,Gillaspie Dr & Kittrell Ct,yes,platform,14091,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,14091,0,14091,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.25702,40.0327671,bus_stop,Glenwood Dr & 29th St,yes,platform,14103,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14103,0,14103,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.257154,40.0328621,bus_stop,Glenwood Dr & 29th St,yes,platform,14104,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14104,0,14104,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.254195,40.0328671,bus_stop,Glenwood Dr & 30th St,yes,platform,14105,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14105,0,14105,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.25626,40.0054901,bus_stop,Golden West Manor,yes,platform,19403,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,19403,0,19403,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.245304,39.9715711,bus_stop,Greenbriar Blvd & Gillaspie Dr,yes,platform,14126,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,14126,0,14126,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.241884,39.9719711,bus_stop,Greenbriar Blvd & Greenbriar Ct,yes,platform,22876,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,22876,0,22876,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.2480593,39.9671828,bus_stop,Greenbriar Blvd & Silver Plume Ln,yes,platform,19797,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,19797,0,19797,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.25029,39.9644981,bus_stop,Greenbriar Blvd & Smuggler Way,yes,platform,19723,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19723,0,19723,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.241414,39.9745851,bus_stop,Greenbriar Blvd & Toedtli Dr,yes,platform,14129,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,14129,0,14129,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.176795,40.0608481,bus_stop,Heatherwood Dr & Ashfield Cir,yes,platform,14297,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14297,0,14297,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.177427,40.0548141,bus_stop,Heatherwood Dr & Ashfield Ct,yes,platform,19393,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19393,0,19393,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.169973,40.0608041,bus_stop,Heatherwood Dr & Cambridge St,yes,platform,14300,Regional Transportation District,2017/3/4,Vehicles Travelling Southeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southeast,14300,0,14300,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.174141,40.0554991,bus_stop,Heatherwood Dr & Canterbury Dr,yes,platform,14301,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,14301,0,14301,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.16916,40.0588521,bus_stop,Heatherwood Dr & Devonshire Way,yes,platform,14306,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,14306,0,14306,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.17193,40.0612521,bus_stop,Heatherwood Dr & Dorchester Cir,yes,platform,14305,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14305,0,14305,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.25745,40.0366401,bus_stop,Hwy 119 & 28th St,yes,platform,33747,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,33747,0,33747,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.252959,40.0378561,bus_stop,Hwy 119 & 30th St,yes,platform,19693,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,19693,0,19693,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.254713,40.0378401,bus_stop,Hwy 119 & 30th St,yes,platform,21022,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,21022,0,21022,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.248447,40.0379621,bus_stop,Hwy 119 & 34th St,yes,platform,19828,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,19828,0,19828,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.249163,40.0382101,bus_stop,Hwy 119 & 34th St,yes,platform,21023,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,21023,0,21023,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.2437985,40.0385156,bus_stop,Hwy 119 & 47th St,yes,platform,17993,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,17993,0,17993,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.20633,40.0740981,bus_stop,Hwy 119 & 63rd St,yes,platform,13365,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,13365,0,13365,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.207176,40.0750771,bus_stop,Hwy 119 & 63rd St,yes,platform,18010,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,18010,0,18010,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.245721,40.0383831,bus_stop,Hwy 119 & Foothills Pkwy,yes,platform,25113,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,25113,0,25113,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.231867,40.0517571,bus_stop,Hwy 119 & Jay Rd,yes,platform,17994,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,17994,0,17994,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.235313,40.0504521,bus_stop,Hwy 119 & Jay Rd,yes,platform,18011,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,18011,0,18011,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.2484801,40.008398,bus_stop,Innovation Dr & Discovery Dr,yes,platform,34422,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,34422,0,34422,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.2811362,40.0364885,bus_stop,Iris Ave & 13th St,yes,platform,14595,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14595,0,14595,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.276358,40.0363171,bus_stop,Iris Ave & 16th St,yes,platform,14597,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14597,0,14597,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.27237,40.0363111,bus_stop,Iris Ave & 19th St,yes,platform,14599,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14599,0,14599,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.273086,40.0364831,bus_stop,Iris Ave & 19th St,yes,platform,14600,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14600,0,14600,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.2689,40.0364761,bus_stop,Iris Ave & 22nd St,yes,platform,14601,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14601,0,14601,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.26018,40.0365281,bus_stop,Iris Ave & 28th St,yes,platform,14602,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14602,0,14602,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.281064,40.0363371,bus_stop,Iris Ave & Broadway,yes,platform,14596,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14596,0,14596,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.263691,40.0365131,bus_stop,Iris Ave & Folsom Ave,yes,platform,14611,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14611,0,14611,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.263934,40.0363401,bus_stop,Iris Ave & Folsom Ave,yes,platform,14612,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14612,0,14612,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.268425,40.0363471,bus_stop,Iris Ave & Hermosa Dr,yes,platform,14613,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14613,0,14613,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.278278,40.0364791,bus_stop,Iris Ave & Iris Ct,yes,platform,14598,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14598,0,14598,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.259334,40.0511061,bus_stop,Jay Rd & 28th St,yes,platform,14634,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14634,0,14634,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.258963,40.0509861,bus_stop,Jay Rd & 28th St,yes,platform,25670,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,25670,0,25670,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.254479,40.0509641,bus_stop,Jay Rd & 30th St,yes,platform,25671,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,25671,0,25671,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.244588,40.0511381,bus_stop,Jay Rd & 47th St,yes,platform,25663,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,25663,0,25663,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.243366,40.0509891,bus_stop,Jay Rd & 47th St,yes,platform,25673,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,25673,0,25673,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.236192,40.0511441,bus_stop,Jay Rd & 51st St,yes,platform,25662,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,25662,0,25662,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.236266,40.0510211,bus_stop,Jay Rd & 51st St,yes,platform,25674,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,25674,0,25674,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.225607,40.0509951,bus_stop,Jay Rd & 55th St,yes,platform,14635,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14635,0,14635,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.225732,40.0510971,bus_stop,Jay Rd & 55th St,yes,platform,14636,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14636,0,14636,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.219974,40.0509681,bus_stop,Jay Rd & 57th St,yes,platform,14637,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14637,0,14637,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.207546,40.0510701,bus_stop,Jay Rd & 63rd St,yes,platform,14641,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14641,0,14641,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.230082,40.0510031,bus_stop,Jay Rd & Hwy 119,yes,platform,14648,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14648,0,14648,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.231037,40.0511311,bus_stop,Jay Rd & Hwy 119,yes,platform,14649,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14649,0,14649,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.221972,40.0510801,bus_stop,Jay Rd & Juhls Dr,yes,platform,14650,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,14650,0,14650,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.222374,40.0509751,bus_stop,Jay Rd & Juhls Dr,yes,platform,23226,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,23226,0,23226,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.246342,40.0510011,bus_stop,Jay Rd & Lonetree Ct,yes,platform,33698,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33698,0,33698,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.246963,40.0511421,bus_stop,Jay Rd & Lonetree Ct,yes,platform,33699,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,33699,0,33699,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.250837,40.0511581,bus_stop,Jay Rd & Saint Croix St,yes,platform,25664,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,25664,0,25664,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.250417,40.0510231,bus_stop,Jay Rd & Saint Croix St,yes,platform,25672,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,25672,0,25672,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.214852,40.0509351,bus_stop,Jay Rd & Spine Rd,yes,platform,19327,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,19327,0,19327,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
